96.609030381812, 1.5312394142743833e-7
100.1432459805215, 1.5570185324808186e-7
106.90363335223695, 1.66368050565347e-7
110.8144529418653, 1.6881626012558845e-7
118.29522332170168, 1.776722040514304e-7
122.62277760792175, 1.8198782971779024e-7
127.6634207144297, 1.8826530603084325e-7
131.75861808817598, 1.9173470451943364e-7
136.35582711523796, 1.9632019458786542e-7
145.32329412677836, 2.059409504365808e-7
150.63960721809983, 2.1127364264729955e-7
160.8088611537623, 2.2200910381553673e-7
166.69167752459427, 2.275203376429024e-7
177.94456133791226, 2.393309444891381e-7
184.45424725340587, 2.451442497965484e-7
196.90623192378246, 2.576007803004547e-7
204.10958624374408, 2.6385785661171135e-7
217.88844727204236, 2.7726528282018606e-7
225.85938690453872, 2.8429650281868295e-7
241.10651547584376, 2.9827525757545025e-7
249.92683387234877, 3.042477777646345e-7
259.0698230040773, 3.057595011555853e-7
268.5472870257872, 3.1507107241734377e-7
277.9172093126296, 3.20676448040466e-7
296.1944876598479, 3.3159940770866646e-7
307.0300707766852, 3.3665469622952293e-7
318.2620483788133, 3.3903423825477296e-7
329.9049216320923, 3.4899480409006836e-7
341.4156820347572, 3.5496287682168464e-7
363.8689495675176, 3.667282994768075e-7
377.1802447162746, 3.7251343403753437e-7
390.9785024892071, 3.7485296066707835e-7
405.28153727587596, 3.8255837548965856e-7
419.4222740921906, 3.851016054578083e-7
448.46810587106313, 3.875808494613941e-7
464.8742634427634, 3.896082535458089e-7
497.8801881587913, 3.92464448394508e-7
516.0939712836706, 3.943116208881921e-7
550.934015980876, 3.976169757032356e-7
571.0886494084548, 4.009500379706473e-7
611.6357617156825, 4.0770021585097447e-7
635.7391075021035, 4.116901782919127e-7
692.4643081807768, 4.478432472282735e-7
709.6373149934299, 4.484862530560976e-7
751.3821877367217, 4.51361786245573e-7
778.8697490754137, 4.530132182901659e-7
834.1692533138096, 4.530132182901659e-7
864.6853859711197, 4.568106448508675e-7
926.0777731104998, 4.69373508686724e-7
959.9561641719768, 4.7479202838563184e-7
1024.760090449052, 4.878494027489321e-7
1062.2485434672265, 4.937387414064364e-7
1137.6678518964322, 5.067880864550989e-7
1179.2867714987926, 5.153200964494549e-7
1258.8970868986185, 5.36443557621603e-7
1304.9508947476668, 5.463292689470956e-7
1352.689473527932, 5.522038578205297e-7
1402.1744566465754, 5.719971233454573e-7
1451.0979286983047, 5.851576666911684e-7
1541.4864577892304, 6.253737948548094e-7
1597.8781373536272, 6.479587801866698e-7
1700.1839663181245, 7.106450191039339e-7
1762.3812233518568, 7.459762696121698e-7
1863.0093672632818, 8.349627844551651e-7
1928.0118969266687, 8.901618020876423e-7
2034.7713815861352, 0.0000010217744989921457
2098.900019474828, 0.00000111457574948469
2193.5222432670075, 0.0000013416270837376417
2255.275663021546, 0.000001491776844047486
2322.5576039647585, 0.0000018166740808079177
2384.0470099761137, 0.000002022098152203519
2455.1706037616136, 0.000002465323270865292
2524.2901129566826, 0.0000027193097939341814
2651.0466347966853, 0.0000030165914735893616
2748.0289803659925, 0.000002943520463125752
